page,tier,brand,model,year_range,engine,section,sku,material,description,price_kind,msrp_usd,import_fee_usd,retail_usd,matched_summary_label,remarks
25,Standard Products,Lamborghini,Huracan EVO LP640-4,2019 - Current,,Cat Back System,0LHUE-NVNO0-2,SS,Cat Back System ※OPF Version,absolute,6400.0,1600,8000.0,Huracan EVO LP640-4 (OPF Version),※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※Non-OPF version remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan EVO LP640-4,2019 - Current,,,1LHUE-23-N00P-7S,Ti,Polished Silver Tips,included,0.0,,0.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※Non-OPF version remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan EVO LP640-4,2019 - Current,,,1LHUE-23-N00G-7S,Ti,Tips (Gold),relative,200.0,,200.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※Non-OPF version remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan EVO LP640-4,2019 - Current,,Upgrade Options,1LHUE-23-N00T-7S,Ti,Tips (Titanium Blue),relative,200.0,,200.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※Non-OPF version remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan EVO LP640-4,2019 - Current,,(No Discount),1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※Non-OPF version remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan EVO LP640-4,2019 - Current,,,1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,570.0,,570.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※Non-OPF version remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan STO LP640-4,2019 - Current,,,0LHUP-NVN00-2,SS,Cat Back System ※Non-OPF Version Lamborghini Cat Back System,absolute,6000.0,1600,7600.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※This particular model remain to use stock tips. | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan STO LP640-4,2019 - Current,,,0LHUE-NVNO0-2,SS,Cat Back System ※OPF Version,absolute,6000.0,1600,7600.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※This particular model remain to use stock tips. | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan STO LP640-4,2019 - Current,,Upgrade Options,1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※This particular model remain to use stock tips. | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan STO LP640-4,2019 - Current,,(No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,570.0,,570.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing the order | ※This particular model remain to use stock tips. | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan Tecnica,2023 - Current,,Cat Back System,0LHUP-NVN00-2,SS,Cat Back System ※Non-OPF Version,absolute,6000.0,1600,7600.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing an order | ※This particular model remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan Tecnica,2023 - Current,,,0LHUE-NVNO0-2,SS,Cat Back System ※OPF Version,absolute,6000.0,1600,7600.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing an order | ※This particular model remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan Tecnica,2023 - Current,,,1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing an order | ※This particular model remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
25,Standard Products,Lamborghini,Huracan Tecnica,2023 - Current,,(No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,570.0,,570.0,,※Compatible with factory valve control system | ※Please confirm OPF / Non-OPF version before placing an order | ※This particular model remain to use stock tips | ※OPF version may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL)
26,Standard Products,Lamborghini,Murciélago LP 640 | Murciélago LP 640 Roadster,2006 - 2010,,Downpipe,0L640-A0N00-3,SS,Catted Front Pipe with Valve,absolute,3500.0,1500,5000.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Murciélago LP 640 | Murciélago LP 640 Roadster,2006 - 2010,,,0L640-B0N00-3,SS,Catless Straight Front Pipe with Valve,absolute,2900.0,1500,4400.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Murciélago LP 640 | Murciélago LP 640 Roadster,2006 - 2010,,Cat Back System,0L640-NNN00-2,SS,Cat Back System,absolute,5800.0,1600,7400.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Murciélago LP 640 | Murciélago LP 640 Roadster,2006 - 2010,,Upgrade Options (No Discount),1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Murciélago LP 670-4 SuperVeloce,2006 - 2010,,,0L640-A0N00-3,SS,Catted Front Pipe with Valve Lamborghini Downpipe,absolute,3500.0,1500,5000.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Murciélago LP 670-4 SuperVeloce,2006 - 2010,,,0L640-B0N00-3,SS,Catless Straight Front Pipe with Valve,absolute,2900.0,1500,4400.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Murciélago LP 670-4 SuperVeloce,2006 - 2010,,Cat Back System,0L670-NNN00-2,SS,Cat Back System,absolute,5800.0,1600,7400.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Murciélago LP 670-4 SuperVeloce,2006 - 2010,,Upgrade Options (No Discount),1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,Downpipe,0L700-B0N00-3,SS,Catless Straight Downpipe,absolute,4100.0,1500,5600.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,,0L700-TB0N00-3,Ti,Titanium Catless Straight Downpipe,absolute,4900.0,1500,6400.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,,0L700-NVN00-2,SS,Cat Back System,absolute,7200.0,1600,8800.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,Cat Back System,1L700-03-N0AP-7N,SS,Polished Silver Tips,included,0.0,,0.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,Upgrade Options,1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,(No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,570.0,,570.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,,0L700-TNVN00-2,Ti,Titanium Cat Back System,absolute,8300.0,1600,9900.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,Cat Back System,1L700-23-N0AP-7N,Ti,Polished Silver Tips,included,0.0,,0.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,Upgrade Options,1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador LP 720-4 | Aventador LP 700-4 | Aventador LP 700-4 Roadster,2011 - 2016,,(No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,570.0,,570.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,Downpipe,0L700-B0N00-3,SS,Catless Straight Downpipe,absolute,4100.0,1500,5600.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,,0L700-TB0N00-3,Ti,Titanium Catless Straight Downpipe,absolute,4900.0,1500,6400.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,Cat Back System,0L740-TNVN00-2,Ti,Titanium Cat Back System Without Exhaust Pressure Tube,absolute,8600.0,1600,10200.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,Upgrade Options,1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,(No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,570.0,,570.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,Cat Back System,0L740-TNVNA0-2,Ti,Titanium Cat Back System With Exhaust Pressure Tube,absolute,8600.0,1600,10200.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,Upgrade Options,1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador S LP740-4 | Aventador S LP740-4 Roadster,2016 - Current,,(No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,570.0,,570.0,,"※Please confirm if the exhaust system on the vehicle has the exhaust pressure tube prior to order. If the vehicle has the exhaust pressure tube prior, please inform and iPE will customize the exhaust | ※For install Cat Back System With Exhaust Pressure Tube, there may cause a CEL (check engine light) which require a ECU tune to eliminate CEL (NO warranty for CEL) | ※Compatible with factory valve control system"
26,Standard Products,Lamborghini,Aventador SuperVeloce LP750-4 | Aventador SuperVeloce LP 750-4 Roadster,2015 - 2017,,Downpipe,0L700-B0N00-3,SS,Catless Straight Downpipe,absolute,4100.0,1500,5600.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador SuperVeloce LP750-4 | Aventador SuperVeloce LP 750-4 Roadster,2015 - 2017,,,0L700-TB0N00-3,Ti,Titanium Catless Straight Downpipe,absolute,4900.0,1500,6400.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador SuperVeloce LP750-4 | Aventador SuperVeloce LP 750-4 Roadster,2015 - 2017,,,0L750-TNVN00-2,Ti,Titanium Cat Back System,absolute,9700.0,1600,11300.0,Aventador SuperVeloce LP750-4 Cat Back System,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador SuperVeloce LP750-4 | Aventador SuperVeloce LP 750-4 Roadster,2015 - 2017,,,1L750-23-N0AP-7S,Ti,Polished Silver Tips,included,0.0,,0.0,,※Compatible with factory valve control system
26,Standard Products,Lamborghini,Aventador SuperVeloce LP750-4 | Aventador SuperVeloce LP 750-4 Roadster,2015 - 2017,,,1L750-23-N0AT-7S,Ti,Tips (Titanium Blue),free,0.0,,0.0,,※Compatible with factory valve control system
